0.102769	0.124471	0.193689	0.219046	0.21068	0.149345	
0.0505555	0.0276055	0.141445	0.413374	0.112329	0.254691	
0.0811657	0.0469716	0.261419	0.156798	0.187428	0.266217	
0.0583262	0.0415276	0.162386	0.38456	0.192312	0.160889	
0.0330139	0.00802068	0.110858	0.510799	0.120662	0.216647	
0.0544855	0.0603763	0.0566366	0.503885	0.097994	0.226622	
0.0959418	0.0648301	0.196311	0.168642	0.264861	0.209415	
0.0336413	0.00943353	0.05549	0.617556	0.0216695	0.26221	
0.0432826	0.0937451	0.197992	0.243264	0.179049	0.242667	
0.0939986	0.0591049	0.201597	0.192509	0.218337	0.234453	
0.0288409	0.0117651	0.125459	0.585354	0.0445367	0.204044	
0.0403477	0.00856921	0.115586	0.380621	0.171165	0.283712	
0.125402	0.10549	0.12745	0.104235	0.243958	0.293465	
0.0526329	0.0491265	0.11338	0.176843	0.334998	0.273019	
0.104939	0.112421	0.269851	0.191054	0.188053	0.133683	
0.0225997	0.0281226	0.0712279	0.54607	0.172807	0.159172	
0.0326103	0.00758008	0.0288803	0.494405	0.130341	0.306183	
0.0146221	0.0133932	0.135399	0.52544	0.192957	0.118189	
0.0294783	0.0178113	0.175093	0.358767	0.159136	0.259715	
0.0778421	0.143633	0.206512	0.207161	0.215777	0.149075	
0.154248	0.131275	0.195256	0.217497	0.192459	0.109265	
0.0378489	0.0652764	0.185883	0.330723	0.0816792	0.298589	
0.0596173	0.0662726	0.0333102	0.428148	0.116087	0.296565	
0.05535	0.0602106	0.124346	0.247469	0.263495	0.24913	
0.0511047	0.0308935	0.169954	0.319852	0.171517	0.256678	
0.0578269	0.0421047	0.144282	0.239215	0.279282	0.237289	
0.0900528	0.0662419	0.202157	0.165242	0.242636	0.23367	
0.0654552	0.0510176	0.0467898	0.462753	0.096084	0.277901	
0.124888	0.060259	0.203077	0.146453	0.408064	0.0572583	
0.0876165	0.032449	0.230333	0.123816	0.385013	0.140773	
0.065077	0.0431609	0.072195	0.48415	0.147313	0.188105	
0.149005	0.094864	0.230617	0.124796	0.323488	0.077231	
0.0527431	0.0194568	0.124999	0.280024	0.340333	0.182444	
0.0847932	0.061737	0.071022	0.480187	0.122933	0.179327	
0.175576	0.108697	0.259109	0.0305438	0.36448	0.0615938	
0.0811356	0.0144021	0.0476756	0.408936	0.167167	0.280684	
0.0675265	0.0520863	0.0522052	0.479652	0.175746	0.172784	
0.117045	0.0512651	0.101977	0.337	0.233727	0.158986	
0.0496755	0.0414231	0.162056	0.242639	0.262966	0.24124	
0.0787364	0.111063	0.224433	0.17857	0.160196	0.247001	
0.0441005	0.0703646	0.0989738	0.440918	0.185507	0.160136	
0.0584388	0.0134689	0.245311	0.220813	0.235775	0.226194	
0.0656076	0.0333265	0.208814	0.315268	0.181792	0.195193	
0.0770507	0.0803437	0.0896275	0.300274	0.178049	0.274655	
0.035363	0.0486821	0.0314208	0.62089	0.0729998	0.190645	
0.131742	0.049782	0.340589	0.131827	0.165229	0.180831	
0.0330748	0.00768803	0.04624	0.471332	0.143314	0.298351	
0.0471325	0.0146896	0.0567644	0.471881	0.213257	0.196275	
0.0580918	0.0438423	0.0873762	0.416099	0.115921	0.27867	
0.0161136	0.0419723	0.130978	0.301374	0.0807189	0.428843	
0.058047	0.0452083	0.161942	0.301758	0.188879	0.244165	
0.0330281	0.0188984	0.0962674	0.534115	0.14397	0.173721	
0.0886684	0.0581505	0.270708	0.278774	0.142395	0.161304	
0.0298706	0.00400058	0.094777	0.489342	0.129848	0.252162	
0.0404988	0.0716748	0.091782	0.425878	0.094927	0.275239	
0.103769	0.139595	0.259138	0.137519	0.184294	0.175685	
0.0592397	0.0414857	0.205677	0.218539	0.215716	0.259343	
0.0860709	0.088283	0.217626	0.276237	0.160528	0.171255	
0.102115	0.0730614	0.166236	0.262238	0.195286	0.201063	
0.132762	0.0547447	0.135153	0.157327	0.28841	0.231603	
0.156929	0.0946118	0.132967	0.284029	0.181165	0.150299	
0.0406194	0.0480456	0.0731566	0.50692	0.140564	0.190695	
0.0461316	0.0447793	0.214698	0.247623	0.199864	0.246904	
0.0736584	0.0890757	0.167908	0.228749	0.216924	0.223685	
0.0717927	0.0449109	0.16292	0.258484	0.225026	0.236866	
0.0626383	0.0756697	0.0830863	0.293807	0.19056	0.294238	
0.0614981	0.124484	0.0661751	0.269968	0.147514	0.330361	
0.0930318	0.0483508	0.198993	0.142541	0.373835	0.143248	
0.0639585	0.0379437	0.1141	0.3029	0.242383	0.238715	
0.011754	0	0.102799	0.397723	0.120915	0.366809	
0.0444995	0.0261947	0.142741	0.367018	0.244321	0.175227	
0.0736286	0.0472588	0.141786	0.241844	0.203717	0.291766	
0.0882705	0.0281839	0.282087	0.190406	0.261879	0.149173	
0.0576553	0.0405351	0.0747078	0.528631	0.101048	0.197423	
0.109132	0.0934405	0.255461	0.188342	0.209326	0.144298	
0.0701337	0.0563779	0.0689687	0.376845	0.135943	0.291732	
0.135861	0.0595267	0.234521	0.0174506	0.288292	0.26435	
0.107186	0.0334504	0.298242	0.171996	0.249071	0.140054	
0.0553574	0.0473454	0.127054	0.464224	0.077409	0.228611	
0.0326103	0.00758008	0.0288803	0.494405	0.130341	0.306183	
0.0434992	0.0172628	0.133596	0.399671	0.171316	0.234655	
0.0805178	0.0500383	0.224764	0.288368	0.181624	0.174688	
0.0959151	0.0516495	0.264874	0.14432	0.245441	0.1978	
0.0911436	0.0088515	0.372534	0.18865	0.205803	0.133018	
0.0570361	0.0457968	0.130785	0.448764	0.167008	0.15061	
0.0837359	0.0572497	0.159437	0.166661	0.33231	0.200607	
0.050398	0.00767422	0.029239	0.428977	0.146438	0.337274	
0.105597	0.0605934	0.106436	0.354087	0.154427	0.21886	
0.083119	0.0480282	0.181278	0.326718	0.162909	0.197948	
0.178334	0.100152	0.275537	0.0364432	0.329848	0.0796861	
0.0865142	0.0209166	0.0464225	0.404651	0.0770746	0.364421	
0.0922058	0.115004	0.145748	0.130204	0.278167	0.238671	
0.071228	0.024822	0.128356	0.421452	0.156715	0.197426	
0.138207	0.106873	0.239278	0.182004	0.240219	0.0934184	
0.18673	0.191862	0.158278	0.0659562	0.246644	0.150529	
0.0287072	0	0.204341	0.372333	0.201706	0.192913	
0.107815	0.027489	0.269431	0.174493	0.185637	0.235135	
0.0498756	0.0416134	0.128435	0.29788	0.229251	0.252945	
0.0462726	0.0572013	0.169925	0.214608	0.283673	0.22832	
0.0754877	0.0272465	0.121894	0.408688	0.136227	0.230457	
0.116976	0.0572829	0.108526	0.192521	0.252281	0.272413	
0.109191	0.0224287	0.103224	0.349199	0.135861	0.280096	
0.117763	0.0851456	0.343556	0.0450981	0.226054	0.182384	
0.0122662	0.0197602	0.0923037	0.533897	0.137765	0.204008	
0.0471561	0.0716893	0.047828	0.410424	0.130184	0.292719	
0.103359	0.127808	0.223672	0.209155	0.171148	0.164859	
0.152096	0.0527484	0.302029	0.0143265	0.390649	0.0881516	
0.04072	0.00954144	0.10834	0.349032	0.330135	0.162231	
0.209695	0.0566767	0.146395	0.228362	0.144412	0.214459	
0.0881574	0.101978	0.28554	0.148056	0.196559	0.179711	
0.0290707	0.0818832	0.115519	0.176744	0.169129	0.427654	
0.111968	0.0538485	0.0870624	0.170863	0.211421	0.364837	
0.0507853	0.0629213	0.128042	0.230169	0.270776	0.257306	
0.0859117	0.0475397	0.101845	0.329715	0.216979	0.218009	
0.111155	0.0815717	0.190979	0.215195	0.19186	0.209239	
0.0710644	0.0348632	0.216744	0.412834	0.184376	0.0801186	
0.0827843	0.0654229	0.154801	0.331372	0.104122	0.261498	
0.0363122	0.0642401	0.161892	0.40241	0.0728492	0.262297	
0.189524	0.0983199	0.200178	0.195782	0.220432	0.095764	
0.142664	0.0859524	0.18491	0.292052	0.141729	0.152693	
0.11957	0.0559787	0.196012	0.155237	0.256744	0.216458	
0.0474112	0.0353569	0.124094	0.477839	0.146252	0.169046	
0.0684509	0.0466337	0.252485	0.0902407	0.307562	0.234628	
0.127365	0.161126	0.179061	0.152489	0.190377	0.189583	
0.0511476	0.0117175	0.236563	0.219208	0.373093	0.108271	
0.0801773	0.0435422	0.230002	0.282005	0.152836	0.211438	
0.0325846	0.0178778	0.170537	0.466814	0.153651	0.158535	
0.0494193	0.0691209	0.146735	0.20605	0.178384	0.350291	
0.0649092	0.0291906	0.187037	0.36487	0.103037	0.250957	
0.00576149	0.0449791	0.121124	0.458851	0.0441464	0.325137	
0.100827	0.100514	0.282679	0.146675	0.170248	0.199057	
0.0586456	0.0704436	0.190931	0.316878	0.214622	0.14848	
0.155545	0.0407679	0.267856	0.155868	0.202411	0.177552	
0.0557214	0.0182033	0.127971	0.362276	0.211164	0.224664	
0.0588008	0.017377	0.245484	0.0147416	0.544455	0.119141	
0.210917	0.0386822	0.0418625	0.22652	0.129738	0.35228	
0.0505542	0.0426594	0.152117	0.226531	0.283821	0.244318	
0.156522	0.0522284	0.158652	0.111751	0.339281	0.181564	
0.0308749	0.0424824	0.102218	0.47355	0.102653	0.248223	
0.132236	0.0996256	0.218982	0.175131	0.212958	0.161068	
0.150206	0.0908992	0.277745	0.159065	0.232689	0.0893945	
0.0286216	0.0787083	0.103085	0.241554	0.178123	0.369908	
0.0628196	0.0433082	0.154755	0.241639	0.264169	0.233309	
0.0948751	0.0644082	0.242215	0.167926	0.280552	0.150023	
0.0577421	0.0421193	0.144179	0.238875	0.279677	0.237407	
0.0676267	0.0476739	0.174074	0.376967	0.117251	0.216407	
0.133174	0.083076	0.105361	0.225302	0.181944	0.271142	
0.052713	0.0652425	0.155985	0.328493	0.261273	0.136294	
0.0591347	0.0430753	0.147571	0.231818	0.285792	0.232609	
0.0589485	0.0243298	0.206658	0.300986	0.206623	0.202454	
0.151351	0.0258489	0.305076	0.158936	0.207072	0.151716	
0.0959371	0.106616	0.306487	0.157612	0.178723	0.154625	
0.0590696	0.0207946	0.13856	0.230117	0.305408	0.246051	
0.111647	0.0946403	0.161961	0.226741	0.208141	0.19687	
0.044694	0.0333306	0.115656	0.517849	0.13787	0.150601	
0.100638	0.0911248	0.26715	0.212363	0.153512	0.175212	
0.120616	0.0382334	0.216781	0.159211	0.207214	0.257945	
0.0254115	0.029465	0.103786	0.413261	0.167837	0.260239	
0.0526229	0.0235185	0.124981	0.469471	0.149714	0.179693	
0.0122663	0.0197245	0.0736027	0.580778	0.138395	0.175234	
0.0481602	0.0285833	0.116859	0.492534	0.0858116	0.228052	
0.0481265	0.0729329	0.04877	0.404924	0.132191	0.293055	
0.0370704	0.0415432	0.0639563	0.512528	0.130514	0.214388	
0.0580412	0.0417333	0.0816891	0.479389	0.165864	0.173284	
0.0924818	0.018486	0.261236	0.293508	0.11729	0.216998	
0.129861	0.0480783	0.172084	0.242108	0.162066	0.245802	
0.0306239	0.00608381	0.145823	0.55625	0.062347	0.198872	
0.134728	0.0432034	0.255935	0.139256	0.236023	0.190854	
0.0688518	0.0321994	0.168508	0.206795	0.338937	0.184709	
0.128765	0.133766	0.109949	0.397254	0.115119	0.115147	
0.0576553	0.0405351	0.0747078	0.528631	0.101048	0.197423	
0.0874015	0.0522748	0.143762	0.243039	0.143187	0.330335	
0.0951432	0.0321353	0.19527	0.273963	0.223432	0.180056	
0.0813994	0.00770694	0.16377	0.448517	0.137404	0.161204	
0.0459707	0.057592	0.211736	0.284965	0.279905	0.119832	
0.056908	0.0424375	0.0622076	0.508086	0.103397	0.226965	
0.0295441	0.0558445	0.121644	0.381216	0.162261	0.24949	
0.0441752	0.0181845	0.19906	0.378625	0.171744	0.188211	
0.0529764	0.0379365	0.141238	0.245195	0.281344	0.24131	
0.0360294	0.0492204	0.031829	0.584703	0.0853952	0.212823	
0.090488	0.0679991	0.174687	0.186596	0.287476	0.192754	
0.0344602	0.0238497	0.0806445	0.617536	0.0663097	0.1772	
0.0888739	0.0806555	0.0933907	0.385965	0.157647	0.193468	
0.0478052	0.0887494	0.100119	0.256953	0.256388	0.249985	
0.0470365	0.0203592	0.253474	0.252314	0.231579	0.195237	
0.0122424	0.019686	0.0921885	0.534181	0.138125	0.203577	
0.0711278	0.0404039	0.159791	0.396647	0.179215	0.152815	
0.0570791	0.0484475	0.13156	0.449414	0.0809443	0.232555	
0.0188078	0.0208436	0.11246	0.44087	0.200001	0.207017	
0.0561711	0.0810001	0.0966377	0.297814	0.171449	0.296928	
0.0224788	0.0239769	0.123909	0.460468	0.206458	0.16271	
0.0360294	0.0492204	0.031829	0.584703	0.0853952	0.212823	
0.0229055	0.00260699	0.0766217	0.433702	0.267561	0.196603	
0.0769315	0.0651459	0.0489026	0.365286	0.137962	0.305772	
0.0892519	0.0579191	0.31831	0.120726	0.311098	0.102696	
0.0553006	0.0393304	0.147961	0.454465	0.153922	0.149021	
0.0621827	0.053463	0.156615	0.311054	0.108197	0.308489	
0.0525684	0.0187424	0.118345	0.468655	0.126292	0.215397	
0.0349576	0.0931738	0.138	0.306432	0.168505	0.258932	
0.0925505	0.0767919	0.150829	0.19501	0.27456	0.210259	
0.0625619	0.033342	0.18693	0.320188	0.250085	0.146893	
0.0493217	0.0314295	0.11743	0.492853	0.132973	0.175992	
0.170301	0.0953421	0.28794	0.0879339	0.284366	0.074117	
0.115215	0.111468	0.284078	0.157079	0.202885	0.129276	
0.0481446	0.0525091	0.151924	0.372827	0.161718	0.212877	
0.0301941	0.0627659	0.133681	0.413878	0.116396	0.243084	
0.0839531	0.022138	0.193788	0.351549	0.170408	0.178163	
0.065897	0.0369383	0.0367419	0.44789	0.128588	0.283945	
0.0892005	0.0612583	0.109282	0.316549	0.125893	0.297817	
0.0291508	0.0188033	0.135478	0.452879	0.166806	0.196883	
0.066848	0.0368979	0.204719	0.341286	0.251962	0.0982869	
0.0564119	0.0333348	0.190275	0.23678	0.109922	0.373275	
0.0789611	0.0552962	0.155627	0.299296	0.126248	0.284573	
0.0210656	0.0164862	0.208272	0.293441	0.311849	0.148886	
0.105137	0.0311268	0.108753	0.259427	0.345864	0.149692	
0.0309421	0.0195047	0.0899998	0.511951	0.123588	0.224014	
0.149379	0.0860125	0.200949	0.205521	0.150172	0.207965	
0.101488	0.0431913	0.286988	0.238174	0.111153	0.219006	
0.149389	0.0703081	0.126035	0.242012	0.228514	0.183743	
0.0448235	0.0405436	0.145074	0.290214	0.275427	0.203918	
0.120219	0.0610909	0.120159	0.244653	0.187937	0.265942	
0.0245028	0.0740215	0.0340377	0.338282	0.129358	0.399798	
0	0	0.0416093	0.609014	0.0671068	0.28227	
0.0383115	0.0825171	0.0505659	0.301192	0.0664532	0.460961	
0.173178	0.108822	0.24603	0.114661	0.297345	0.0599643	
0.0341633	0.00794106	0.0544611	0.5069	0.10527	0.291264	
0.144453	0.060723	0.241292	0.237376	0.178272	0.137883	
0.059568	0.0658392	0.0331624	0.429651	0.116418	0.295361	
0.0455752	0.085233	0.241946	0.258434	0.129662	0.23915	
0.044591	0.0332538	0.11539	0.512543	0.137552	0.15667	
0.0313838	0.0213196	0.162363	0.398783	0.115376	0.270774	
0.152472	0.0860439	0.0972759	0.347339	0.143048	0.173822	
0.0690829	0.0316783	0.170867	0.39452	0.171178	0.162673	
0.0750869	0.0197859	0.0971367	0.454126	0.116343	0.237522	
0.0375611	0.0187962	0.205803	0.357259	0.213544	0.167036	
0.0716226	0.0447365	0.130718	0.369246	0.105805	0.277872	
0.0443497	0.0330738	0.114765	0.514207	0.136808	0.156796	
0.0636252	0.0685252	0.131371	0.348033	0.150088	0.238357	
0.0502539	0.0410434	0.0673685	0.589279	0.0502924	0.201762	
0.0553245	0.0323871	0.238973	0.25733	0.275146	0.14084	
0.0576553	0.0405351	0.0747078	0.528631	0.101048	0.197423	
0.0672494	0.0123482	0.0728476	0.504196	0.152844	0.190515	
0.0925369	0.0596509	0.196171	0.117818	0.294074	0.239749	
0.0423245	0.0178343	0.160351	0.399479	0.213567	0.166444	
0.156213	0.0483036	0.225343	0.183021	0.208013	0.179107	
0.11417	0.0307299	0.232837	0.174025	0.180397	0.267841	
0.108381	0.0249462	0.240859	0.197869	0.270306	0.157639	
0.112918	0.0741867	0.131596	0.244815	0.229071	0.207413	
0.0577421	0.0421193	0.144179	0.238875	0.279677	0.237407	
0.0740199	0.0157742	0.0546273	0.444655	0.11608	0.294843	
0.165485	0.0281883	0.270227	0.170263	0.20714	0.158696	
0.0684473	0.0762448	0.109002	0.167567	0.304458	0.27428	
0.0471384	0.0294104	0.116608	0.458813	0.130181	0.21785	
0.107339	0.0913815	0.302173	0.144809	0.204954	0.149345	
0.0523252	0.0329109	0.324411	0.216673	0.230615	0.143066	
0.145911	0.0478979	0.236022	0.191806	0.21339	0.164973	
0.0278518	0.0620409	0.0939595	0.390586	0.201065	0.224497	
0.0649694	0.0650218	0.0885627	0.475769	0.091644	0.214033	
0.0841088	0.0311133	0.154587	0.32506	0.217806	0.187326	
0.0288415	0.0526464	0.178986	0.257779	0.274826	0.206922	
0.109875	0.015869	0.0523195	0.336148	0.142528	0.343261	
0.0656076	0.0333265	0.208814	0.315268	0.181792	0.195193	
0.0668311	0.0741584	0.0695272	0.357081	0.109892	0.32251	
0.0654751	0.0269797	0.193157	0.360659	0.17629	0.177439	
0.0471226	0.0176058	0.103262	0.467814	0.14927	0.214925	
0.0553006	0.0393304	0.147961	0.454465	0.153922	0.149021	
0.0459793	0.0249601	0.0610447	0.328261	0.308404	0.231351	
0.0595888	0.0660219	0.0332246	0.429018	0.116279	0.295868	
0.0399805	0.0147601	0.08419	0.526563	0.0523156	0.282191	
0.0164673	0.0295464	0.0612382	0.40711	0.163054	0.322584	
0.128833	0.0598154	0.13746	0.257244	0.160209	0.256439	
0.132267	0.0565471	0.121974	0.258588	0.24184	0.188784	
0.0245167	0.01883	0.111162	0.515787	0.112718	0.216986	
0.0732919	0.0569889	0.184876	0.204752	0.312559	0.167531	
0.198268	0.0766294	0.277717	0.114303	0.186375	0.146708	
0.0697205	0.0158132	0.0456409	0.49561	0.0891969	0.284019	
0.0562479	0.0436647	0.208998	0.274036	0.255552	0.161502	
0.101868	0.0883594	0.0953911	0.240307	0.189313	0.284761	
0.0496909	0.0433922	0.0595043	0.603156	0.0470433	0.197213	
0.0909281	0.0466071	0.212714	0.208946	0.196348	0.244456	
0.013385	0.00412898	0.23951	0.294332	0.158691	0.289952	
0.0332874	0.00773747	0.02948	0.496685	0.133048	0.299762	
0.108243	0.097032	0.116048	0.243505	0.145027	0.290146	
0.171075	0.0686077	0.143057	0.331811	0.180965	0.104485	
0.125162	0.0340494	0.171809	0.317641	0.134071	0.217269	
0.228586	0.112929	0.183382	0.109763	0.213013	0.152328	
0.0328671	0.0200925	0.118979	0.531776	0.130096	0.16619	
0.0558259	0.0327484	0.12097	0.488394	0.142288	0.159773	
0.192295	0.100568	0.335263	0.0415359	0.240989	0.0893501	
0.125608	0.136203	0.123517	0.255262	0.168	0.19141	
0.0660455	0.0663305	0.103624	0.456495	0.112206	0.1953	
0.0737544	0.0395552	0.0518475	0.392994	0.163705	0.278144	
0.0889013	0.0332255	0.0798511	0.377	0.154221	0.266802	
0.0771039	0.0296641	0.135501	0.334042	0.146438	0.277251	
0.0477152	0.0175146	0.198334	0.393977	0.129683	0.212776	
0.0738701	0.0219039	0.0921319	0.430212	0.16008	0.221802	
0.0567053	0.0541285	0.0842686	0.478927	0.149741	0.17623	
0.123238	0.0624875	0.072874	0.212299	0.270259	0.258843	
0.0937064	0.046117	0.276082	0.205208	0.244101	0.134787	
0.0652439	0.0285107	0.19022	0.300788	0.196853	0.218384	
0.156342	0.0981308	0.0783221	0.382202	0.193641	0.0913625	
0.156211	0.0531002	0.156546	0.171172	0.249096	0.213875	
0.0349618	0.00812666	0.0309628	0.485159	0.138185	0.302604	
0.0867544	0.0339937	0.123699	0.258512	0.207525	0.289517	
0.0735411	0.057383	0.119128	0.383201	0.171205	0.195542	
0.126529	0.174139	0.141912	0.214187	0.160653	0.182581	
0.0698919	0.0441782	0.224285	0.171624	0.280802	0.209219	
0.0663131	0.030567	0.215499	0.321249	0.177595	0.188777	
0.0606963	0.062584	0.176033	0.29518	0.13938	0.266127	
0.112491	0.0379999	0.212955	0.148131	0.271222	0.217201	
0.0745973	0.0258278	0.124027	0.336106	0.119628	0.319814	
